CustomerID,CustomerName,recency,frequency,monetary,segment_label
C6695,"Customer C6695",608,1,72.25,Churned/Lost
C8360,"Customer C8360",736,1,1981.1199951171875,Churned/Lost
C7459,"Customer C7459",317,1,645.239990234375,Potential/Standard
C8794,"Customer C8794",65,1,923.75,Potential/Standard
C1271,"Customer C1271",408,1,1276.06005859375,Churned/Lost
C7576,"Customer C7576",819,1,302.3399963378906,Churned/Lost
C3743,"Customer C3743",147,1,3191.280029296875,Potential/Standard
C6727,"Customer C6727",798,1,3154.739990234375,"At Risk (High Value)"
C7602,"Customer C7602",718,1,3401.25,"At Risk (High Value)"
C8777,"Customer C8777",351,1,923.75,Potential/Standard
C3787,"Customer C3787",90,1,5260.85009765625,Potential/Standard
C1292,"Customer C1292",343,1,2771.760009765625,"At Risk (High Value)"
C9554,"Customer C9554",227,1,441.82000732421875,Potential/Standard
C2013,"Customer C2013",787,1,3251.93994140625,"At Risk (High Value)"
C8970,"Customer C8970",502,1,509.05999755859375,Churned/Lost
C9822,"Customer C9822",688,1,2485.60009765625,"At Risk (High Value)"
C3141,"Customer C3141",472,1,343.2699890136719,Churned/Lost
C5168,"Customer C5168",132,1,2086.3798828125,Potential/Standard
C4598,"Customer C4598",79,1,1831.469970703125,Potential/Standard
C3331,"Customer C3331",835,1,742.1099853515625,Churned/Lost
C8030,"Customer C8030",96,2,2738.1399898529053,Potential/Standard
C8217,"Customer C8217",137,2,3024.4200439453125,Potential/Standard
C3669,"Customer C3669",588,1,1472.449951171875,Churned/Lost
C9097,"Customer C9097",50,1,1435.9200439453125,Potential/Standard
C1957,"Customer C1957",595,1,3965.0400390625,"At Risk (High Value)"
C1228,"Customer C1228",231,1,880.3200073242188,Potential/Standard
C3455,"Customer C3455",395,2,2240.5800170898438,"At Risk (High Value)"
C4260,"Customer C4260",880,1,743.280029296875,Churned/Lost
C6184,"Customer C6184",656,1,1273.199951171875,Churned/Lost
C9880,"Customer C9880",799,1,4172.72021484375,"At Risk (High Value)"
C5119,"Customer C5119",682,1,772.4000244140625,Churned/Lost
C2194,"Customer C2194",25,1,795,Potential/Standard
C4011,"Customer C4011",379,1,1983.8399658203125,Churned/Lost
C2801,"Customer C2801",903,1,1367.800048828125,Churned/Lost
C3162,"Customer C3162",55,1,49.400001525878906,Potential/Standard
C3096,"Customer C3096",443,1,1300.97998046875,Churned/Lost
C3589,"Customer C3589",579,1,410.32000732421875,Churned/Lost
C8523,"Customer C8523",605,1,3829.699951171875,"At Risk (High Value)"
C4507,"Customer C4507",11,1,909.0399780273438,Potential/Standard
C1349,"Customer C1349",144,1,70.9800033569336,Potential/Standard
C2910,"Customer C2910",805,1,1792.1199951171875,Churned/Lost
C8338,"Customer C8338",389,1,4974,"At Risk (High Value)"
C9578,"Customer C9578",644,1,3805.679931640625,"At Risk (High Value)"
C2645,"Customer C2645",205,1,3763.199951171875,"At Risk (High Value)"
C7332,"Customer C7332",163,2,3391.969970703125,Potential/Standard
C7272,"Customer C7272",535,2,4525.050201416016,"At Risk (High Value)"
C9841,"Customer C9841",45,1,268.9800109863281,Potential/Standard
C9328,"Customer C9328",35,1,2564.93994140625,Potential/Standard
C9505,"Customer C9505",297,1,776.8599853515625,Potential/Standard
C2357,"Customer C2357",600,1,898.4199829101562,Churned/Lost
C8176,"Customer C8176",160,1,22.889999389648438,Potential/Standard
C7633,"Customer C7633",815,2,1067.0199584960938,Churned/Lost
C6165,"Customer C6165",376,1,2350.949951171875,"At Risk (High Value)"
C6377,"Customer C6377",898,1,2264.919921875,"At Risk (High Value)"
C1172,"Customer C1172",750,1,361.5899963378906,Churned/Lost
C7580,"Customer C7580",872,1,499.2200012207031,Churned/Lost
C2642,"Customer C2642",557,1,4106.52001953125,"At Risk (High Value)"
C4576,"Customer C4576",137,1,3752.909912109375,Potential/Standard
C3626,"Customer C3626",496,1,2424.8798828125,"At Risk (High Value)"
C7227,"Customer C7227",859,1,1327.3599853515625,Churned/Lost
C9723,"Customer C9723",177,1,6222.39990234375,Potential/Standard
C9307,"Customer C9307",153,2,1849.27001953125,Potential/Standard
C7581,"Customer C7581",527,1,4236.9599609375,"At Risk (High Value)"
C4693,"Customer C4693",681,1,2068.47998046875,"At Risk (High Value)"
C9163,"Customer C9163",834,1,2650.139892578125,"At Risk (High Value)"
C7433,"Customer C7433",543,1,827.7899780273438,Churned/Lost
C6992,"Customer C6992",772,1,190.2899932861328,Churned/Lost
C7426,"Customer C7426",149,1,631.8099975585938,Potential/Standard
C6431,"Customer C6431",692,1,3952.199951171875,"At Risk (High Value)"
C5194,"Customer C5194",857,1,4251.66015625,"At Risk (High Value)"
C8964,"Customer C8964",347,1,3569.929931640625,"At Risk (High Value)"
C7564,"Customer C7564",516,1,1111.300048828125,Churned/Lost
C9019,"Customer C9019",462,1,122.5199966430664,Churned/Lost
C4324,"Customer C4324",893,1,365.3999938964844,Churned/Lost
C4399,"Customer C4399",856,1,234.7899932861328,Churned/Lost
C9533,"Customer C9533",833,1,949.3800048828125,Churned/Lost
C6629,"Customer C6629",10,1,450.6600036621094,Potential/Standard
C2179,"Customer C2179",1,2,3734.5100708007812,Potential/Standard
C7838,"Customer C7838",474,1,3115.43994140625,"At Risk (High Value)"
C2462,"Customer C2462",178,1,2683.52001953125,Potential/Standard
C3708,"Customer C3708",237,2,7329.169921875,"At Risk (High Value)"
C2550,"Customer C2550",256,1,1949.9000244140625,Potential/Standard
C9725,"Customer C9725",258,3,3963.9400024414062,"At Risk (High Value)"
C5158,"Customer C5158",599,1,168.44000244140625,Churned/Lost
C7916,"Customer C7916",313,1,5327.27978515625,"At Risk (High Value)"
C8723,"Customer C8723",522,1,2611.840087890625,"At Risk (High Value)"
C8670,"Customer C8670",135,2,3688.800048828125,Potential/Standard
C2734,"Customer C2734",523,1,1099.02001953125,Churned/Lost
C1589,"Customer C1589",859,1,533.8200073242188,Churned/Lost
C4771,"Customer C4771",424,1,3878.949951171875,"At Risk (High Value)"
C2958,"Customer C2958",367,1,3032.219970703125,"At Risk (High Value)"
C3828,"Customer C3828",633,1,635.4199829101562,Churned/Lost
C3903,"Customer C3903",479,1,4817.60986328125,"At Risk (High Value)"
C4863,"Customer C4863",171,1,5368.93017578125,Potential/Standard
C9813,"Customer C9813",187,1,2445.47998046875,"At Risk (High Value)"
C2931,"Customer C2931",475,1,1289.699951171875,Churned/Lost
C1887,"Customer C1887",561,1,4804.39990234375,"At Risk (High Value)"
C4343,"Customer C4343",766,1,1270.699951171875,Churned/Lost
C1688,"Customer C1688",576,2,7297.440185546875,"At Risk (High Value)"
C5554,"Customer C5554",850,1,1589.949951171875,Churned/Lost
C6697,"Customer C6697",182,1,59.75,Potential/Standard
C9488,"Customer C9488",268,1,1349.949951171875,Potential/Standard
C9641,"Customer C9641",303,1,683.6500244140625,Potential/Standard
C3666,"Customer C3666",85,1,2004.8800048828125,Potential/Standard
C5342,"Customer C5342",310,1,2673.06005859375,"At Risk (High Value)"
C3773,"Customer C3773",494,2,679.5299987792969,Churned/Lost
C4488,"Customer C4488",89,2,5552.1400146484375,Potential/Standard
C7586,"Customer C7586",99,1,2430.60009765625,Potential/Standard
C5784,"Customer C5784",810,1,4319.14013671875,"At Risk (High Value)"
C3222,"Customer C3222",284,1,577.6799926757812,Potential/Standard
C4409,"Customer C4409",292,1,2271.050048828125,"At Risk (High Value)"
C3334,"Customer C3334",43,2,1757.5699462890625,Potential/Standard
C3207,"Customer C3207",493,1,4262.93017578125,"At Risk (High Value)"
C5890,"Customer C5890",796,1,2939.919921875,"At Risk (High Value)"
C1425,"Customer C1425",861,1,1436.300048828125,Churned/Lost
C6903,"Customer C6903",247,1,542.8800048828125,Potential/Standard
C3696,"Customer C3696",251,2,5801.35986328125,"At Risk (High Value)"
C2057,"Customer C2057",657,1,2065.43994140625,"At Risk (High Value)"
C8267,"Customer C8267",8,1,2405.1201171875,Potential/Standard
C9579,"Customer C9579",204,2,7576.190185546875,"At Risk (High Value)"
C3699,"Customer C3699",874,1,909.219970703125,Churned/Lost
C6085,"Customer C6085",337,2,785.5899810791016,Potential/Standard
C8574,"Customer C8574",795,1,827.8200073242188,Churned/Lost
C8044,"Customer C8044",819,1,3854.949951171875,"At Risk (High Value)"
C9559,"Customer C9559",746,1,2906.580078125,"At Risk (High Value)"
C6600,"Customer C6600",201,1,781.989990234375,Potential/Standard
C5140,"Customer C5140",93,1,2033.199951171875,Potential/Standard
C2690,"Customer C2690",110,1,261.1700134277344,Potential/Standard
C1626,"Customer C1626",870,1,3878.39990234375,"At Risk (High Value)"
C6843,"Customer C6843",871,1,4975.60009765625,"At Risk (High Value)"
C8283,"Customer C8283",11,2,2382.6700439453125,Potential/Standard
C8697,"Customer C8697",346,1,4130.64013671875,"At Risk (High Value)"
C4666,"Customer C4666",205,1,17.780000686645508,Potential/Standard
C2904,"Customer C2904",449,1,1453.239990234375,Churned/Lost
C3239,"Customer C3239",396,1,3871.320068359375,"At Risk (High Value)"
C9006,"Customer C9006",348,1,79.44999694824219,Potential/Standard
C6166,"Customer C6166",157,1,550.0499877929688,Potential/Standard
C3152,"Customer C3152",52,1,6311.27978515625,Potential/Standard
C6688,"Customer C6688",84,1,365.94000244140625,Potential/Standard
C8366,"Customer C8366",429,1,750.4600219726562,Churned/Lost
C8444,"Customer C8444",448,1,84.30000305175781,Churned/Lost
C6539,"Customer C6539",547,1,3696.699951171875,"At Risk (High Value)"
C5620,"Customer C5620",787,1,2970.8701171875,"At Risk (High Value)"
C6296,"Customer C6296",857,1,698.7999877929688,Churned/Lost
C5989,"Customer C5989",771,1,17.1200008392334,Churned/Lost
C3571,"Customer C3571",244,1,108.18000030517578,Potential/Standard
C3416,"Customer C3416",791,1,462.30999755859375,Churned/Lost
C2023,"Customer C2023",597,1,1881.719970703125,Churned/Lost
C6504,"Customer C6504",508,1,535.4000244140625,Churned/Lost
C4155,"Customer C4155",594,1,585.2000122070312,Churned/Lost
C4702,"Customer C4702",779,1,3038,"At Risk (High Value)"
C7696,"Customer C7696",137,1,573.739990234375,Potential/Standard
C1433,"Customer C1433",275,1,258.1199951171875,Potential/Standard
C2487,"Customer C2487",147,1,50.33000183105469,Potential/Standard
C5607,"Customer C5607",864,1,909.5999755859375,Churned/Lost
C7891,"Customer C7891",814,1,249.36000061035156,Churned/Lost
C8247,"Customer C8247",53,1,3484.60009765625,Potential/Standard
C8392,"Customer C8392",405,1,5158.64990234375,"At Risk (High Value)"
C8117,"Customer C8117",621,1,107.66999816894531,Churned/Lost
C2777,"Customer C2777",605,1,192.80999755859375,Churned/Lost
C4384,"Customer C4384",532,1,2687.159912109375,"At Risk (High Value)"
C7855,"Customer C7855",343,2,2845.240020751953,"At Risk (High Value)"
C3463,"Customer C3463",788,1,529.9400024414062,Churned/Lost
C6550,"Customer C6550",786,1,122.05999755859375,Churned/Lost
C9356,"Customer C9356",558,1,572.0499877929688,Churned/Lost
C5435,"Customer C5435",765,1,1494.75,Churned/Lost
C7532,"Customer C7532",833,1,2673.75,"At Risk (High Value)"
C1717,"Customer C1717",735,1,2570.330078125,"At Risk (High Value)"
C9767,"Customer C9767",361,1,607.75,Potential/Standard
C2564,"Customer C2564",272,1,1627.4000244140625,Potential/Standard
C9901,"Customer C9901",63,1,1231.8399658203125,Potential/Standard
C2101,"Customer C2101",462,1,1008.2999877929688,Churned/Lost
C9814,"Customer C9814",885,1,5495.52001953125,"At Risk (High Value)"
C5003,"Customer C5003",700,1,1863.030029296875,Churned/Lost
C6675,"Customer C6675",586,1,77.69999694824219,Churned/Lost
C2195,"Customer C2195",177,1,1456.199951171875,Potential/Standard
C6181,"Customer C6181",687,1,1108,Churned/Lost
C2109,"Customer C2109",343,1,638.1099853515625,Potential/Standard
C2718,"Customer C2718",387,1,421.4700012207031,Churned/Lost
C8088,"Customer C8088",134,1,4572.18994140625,Potential/Standard
C6918,"Customer C6918",678,1,521.989990234375,Churned/Lost
C3400,"Customer C3400",832,1,3028.760009765625,"At Risk (High Value)"
C2782,"Customer C2782",25,2,4331.030090332031,Potential/Standard
C4103,"Customer C4103",194,1,795.3599853515625,Potential/Standard
C7183,"Customer C7183",639,1,227.36000061035156,Churned/Lost
C1844,"Customer C1844",141,1,431.20001220703125,Potential/Standard
C2326,"Customer C2326",420,1,3235.919921875,"At Risk (High Value)"
C9916,"Customer C9916",401,1,116.58000183105469,Churned/Lost
C3205,"Customer C3205",589,1,1233.199951171875,Churned/Lost
C4222,"Customer C4222",150,2,1682.9500732421875,Potential/Standard
C6781,"Customer C6781",132,1,1695.75,Potential/Standard
C4770,"Customer C4770",748,1,506.82000732421875,Churned/Lost
C4338,"Customer C4338",772,1,56.349998474121094,Churned/Lost
C5170,"Customer C5170",772,1,387.1000061035156,Churned/Lost
C5855,"Customer C5855",198,1,351.8999938964844,Potential/Standard
C3417,"Customer C3417",470,1,362.8900146484375,Churned/Lost
C4720,"Customer C4720",719,1,50.18000030517578,Churned/Lost
C8590,"Customer C8590",670,1,2975.35009765625,"At Risk (High Value)"
C1337,"Customer C1337",400,1,2524.080078125,"At Risk (High Value)"
C6921,"Customer C6921",525,1,2631,"At Risk (High Value)"
C5612,"Customer C5612",240,1,2834.22998046875,"At Risk (High Value)"
C1359,"Customer C1359",902,1,1711.9000244140625,Churned/Lost
C7016,"Customer C7016",564,1,147.57000732421875,Churned/Lost
C1619,"Customer C1619",467,1,673.0499877929688,Churned/Lost
C3499,"Customer C3499",212,1,308.29998779296875,Potential/Standard
C7659,"Customer C7659",774,1,1397.0400390625,Churned/Lost
C6547,"Customer C6547",318,1,1941.050048828125,Potential/Standard
C9376,"Customer C9376",59,2,2791.7000122070312,Potential/Standard
C1156,"Customer C1156",209,1,3451.800048828125,"At Risk (High Value)"
C3010,"Customer C3010",92,1,1666.97998046875,Potential/Standard
C2105,"Customer C2105",865,1,2525.760009765625,"At Risk (High Value)"
C5042,"Customer C5042",602,1,3451.300048828125,"At Risk (High Value)"
C1524,"Customer C1524",330,2,4831.280029296875,"At Risk (High Value)"
C2867,"Customer C2867",786,2,3962.8800659179688,"At Risk (High Value)"
C3516,"Customer C3516",122,1,3603.550048828125,Potential/Standard
C8296,"Customer C8296",165,1,283.79998779296875,Potential/Standard
C9251,"Customer C9251",701,1,539.7999877929688,Churned/Lost
C4623,"Customer C4623",496,1,582.02001953125,Churned/Lost
C5834,"Customer C5834",383,1,653.9600219726562,Churned/Lost
C8484,"Customer C8484",701,1,2507.25,"At Risk (High Value)"
C8496,"Customer C8496",663,1,970.5499877929688,Churned/Lost
C2307,"Customer C2307",48,1,4299.9599609375,Potential/Standard
C7339,"Customer C7339",820,1,1766.280029296875,Churned/Lost
C3501,"Customer C3501",219,1,2528.300048828125,"At Risk (High Value)"
C6288,"Customer C6288",288,1,554.0900268554688,Potential/Standard
C1886,"Customer C1886",1,1,3100.39990234375,Potential/Standard
C5314,"Customer C5314",535,1,3184.239990234375,"At Risk (High Value)"
C9222,"Customer C9222",438,1,3341.39990234375,"At Risk (High Value)"
C1267,"Customer C1267",558,1,1504,Churned/Lost
C3026,"Customer C3026",431,1,256.489990234375,Churned/Lost
C7333,"Customer C7333",2,1,3740.39990234375,Potential/Standard
C3509,"Customer C3509",632,1,86.51000213623047,Churned/Lost
C6408,"Customer C6408",791,1,3498.60009765625,"At Risk (High Value)"
C5338,"Customer C5338",19,1,3450.719970703125,Potential/Standard
C8946,"Customer C8946",740,1,1459.97998046875,Churned/Lost
C9324,"Customer C9324",877,1,688.4199829101562,Churned/Lost
C6174,"Customer C6174",45,1,3445.43994140625,Potential/Standard
C4515,"Customer C4515",877,1,2996,"At Risk (High Value)"
C7210,"Customer C7210",158,1,1638.9100341796875,Potential/Standard
C9176,"Customer C9176",121,1,2638.139892578125,Potential/Standard
C3254,"Customer C3254",769,1,3837.5400390625,"At Risk (High Value)"
C4315,"Customer C4315",410,1,1310.6400146484375,Churned/Lost
C9709,"Customer C9709",195,1,1440.56005859375,Potential/Standard
C8780,"Customer C8780",843,1,2798.719970703125,"At Risk (High Value)"
C4962,"Customer C4962",854,1,2912.760009765625,"At Risk (High Value)"
C5041,"Customer C5041",414,1,388.8299865722656,Churned/Lost
C3726,"Customer C3726",423,1,2365.64990234375,"At Risk (High Value)"
C3536,"Customer C3536",897,1,458.54998779296875,Churned/Lost
C5469,"Customer C5469",624,1,408.4200134277344,Churned/Lost
C9904,"Customer C9904",556,1,2843.639892578125,"At Risk (High Value)"
C2792,"Customer C2792",365,1,3983.449951171875,"At Risk (High Value)"
C5083,"Customer C5083",455,1,2399.580078125,"At Risk (High Value)"
C8228,"Customer C8228",451,1,192.42999267578125,Churned/Lost
C3842,"Customer C3842",822,1,99.62999725341797,Churned/Lost
C2225,"Customer C2225",786,1,5347.509765625,"At Risk (High Value)"
C3312,"Customer C3312",203,1,5134.35986328125,"At Risk (High Value)"
C2565,"Customer C2565",309,1,3866.75,"At Risk (High Value)"
C9275,"Customer C9275",36,2,4563.14990234375,Potential/Standard
C8571,"Customer C8571",157,1,1048,Potential/Standard
C6744,"Customer C6744",261,1,102.16999816894531,Potential/Standard
C5171,"Customer C5171",219,1,47.970001220703125,Potential/Standard
C8694,"Customer C8694",730,1,2368.97998046875,"At Risk (High Value)"
C5385,"Customer C5385",590,1,3416.719970703125,"At Risk (High Value)"
C3690,"Customer C3690",854,1,637.25,Churned/Lost
C5934,"Customer C5934",186,1,2613.639892578125,"At Risk (High Value)"
C4818,"Customer C4818",605,1,2249.1201171875,"At Risk (High Value)"
C3336,"Customer C3336",491,2,3013.580078125,"At Risk (High Value)"
C2984,"Customer C2984",676,1,1542.260009765625,Churned/Lost
C8098,"Customer C8098",406,1,1969.3599853515625,Churned/Lost
C4040,"Customer C4040",23,1,2966.0400390625,Potential/Standard
C5608,"Customer C5608",16,1,3132.840087890625,Potential/Standard
C5017,"Customer C5017",117,2,7467.31005859375,Potential/Standard
C2393,"Customer C2393",78,1,1535.0400390625,Potential/Standard
C4157,"Customer C4157",425,1,305.3999938964844,Churned/Lost
C6620,"Customer C6620",395,1,2608.60009765625,"At Risk (High Value)"
C4773,"Customer C4773",88,1,1236.6800537109375,Potential/Standard
C3593,"Customer C3593",793,1,444.9599914550781,Churned/Lost
C4707,"Customer C4707",483,1,1380.449951171875,Churned/Lost
C1579,"Customer C1579",381,1,391.489990234375,Churned/Lost
C5431,"Customer C5431",745,1,1649.1199951171875,Churned/Lost
C1315,"Customer C1315",397,1,760.6799926757812,Churned/Lost
C1563,"Customer C1563",311,1,1622.0999755859375,Potential/Standard
C4425,"Customer C4425",627,1,428.5199890136719,Churned/Lost
C7721,"Customer C7721",441,1,64.4000015258789,Churned/Lost
C5232,"Customer C5232",124,1,1683.5999755859375,Potential/Standard
C4628,"Customer C4628",219,1,56.4900016784668,Potential/Standard
C7220,"Customer C7220",814,1,906.9000244140625,Churned/Lost
C4184,"Customer C4184",747,1,1510.5,Churned/Lost
C5739,"Customer C5739",322,1,300.5199890136719,Potential/Standard
C2392,"Customer C2392",512,1,583.260009765625,Churned/Lost
C9269,"Customer C9269",505,1,2919.89990234375,"At Risk (High Value)"
C5111,"Customer C5111",776,1,293.9599914550781,Churned/Lost
C6982,"Customer C6982",40,1,1189.719970703125,Potential/Standard
C5346,"Customer C5346",783,1,26.920000076293945,Churned/Lost
C1088,"Customer C1088",256,1,958.219970703125,Potential/Standard
C3577,"Customer C3577",545,1,5233.2001953125,"At Risk (High Value)"
C8072,"Customer C8072",450,1,292.6000061035156,Churned/Lost
C1110,"Customer C1110",517,1,2754.639892578125,"At Risk (High Value)"
C2509,"Customer C2509",707,1,2311.550048828125,"At Risk (High Value)"
C5663,"Customer C5663",90,1,927.6799926757812,Potential/Standard
C2933,"Customer C2933",3,1,1498.199951171875,Potential/Standard
C9595,"Customer C9595",365,1,1102.550048828125,Potential/Standard
C2364,"Customer C2364",322,1,2187.389892578125,"At Risk (High Value)"
C6805,"Customer C6805",786,1,2414,"At Risk (High Value)"
C1418,"Customer C1418",281,1,3931.199951171875,"At Risk (High Value)"
C4706,"Customer C4706",495,1,2908.3798828125,"At Risk (High Value)"
C4347,"Customer C4347",126,1,1801.02001953125,Potential/Standard
C1671,"Customer C1671",825,1,665.9400024414062,Churned/Lost
C6730,"Customer C6730",617,1,4441.43994140625,"At Risk (High Value)"
C5809,"Customer C5809",147,1,469.5,Potential/Standard
C6812,"Customer C6812",444,1,1221.6800537109375,Churned/Lost
C2143,"Customer C2143",242,1,4575.47998046875,"At Risk (High Value)"
C1885,"Customer C1885",32,1,83.94000244140625,Potential/Standard
C2037,"Customer C2037",390,1,683.6400146484375,Churned/Lost
C5049,"Customer C5049",113,1,2686.47998046875,Potential/Standard
C8382,"Customer C8382",203,1,917.5999755859375,Potential/Standard
C2728,"Customer C2728",116,1,2144.919921875,Potential/Standard
C7319,"Customer C7319",561,1,654.469970703125,Churned/Lost
C1837,"Customer C1837",911,1,1098.300048828125,Churned/Lost
C9898,"Customer C9898",836,1,3471.919921875,"At Risk (High Value)"
C8814,"Customer C8814",171,1,482.69000244140625,Potential/Standard
C4385,"Customer C4385",864,1,2085.5400390625,"At Risk (High Value)"
C5225,"Customer C5225",580,1,1363.5999755859375,Churned/Lost
C7411,"Customer C7411",245,1,346.7799987792969,Potential/Standard
C8750,"Customer C8750",523,1,3580.919921875,"At Risk (High Value)"
C2776,"Customer C2776",147,1,2481.7099609375,Potential/Standard
C2562,"Customer C2562",64,2,7289.219970703125,Potential/Standard
C3354,"Customer C3354",16,1,583.4099731445312,Potential/Standard
C5421,"Customer C5421",361,1,1940.6800537109375,Potential/Standard
C9622,"Customer C9622",379,1,2278.800048828125,"At Risk (High Value)"
C3333,"Customer C3333",413,1,4593.47021484375,"At Risk (High Value)"
C7286,"Customer C7286",720,1,2380.050048828125,"At Risk (High Value)"
C9401,"Customer C9401",328,1,199.99000549316406,Potential/Standard
C2727,"Customer C2727",708,1,503.3699951171875,Churned/Lost
C2130,"Customer C2130",444,1,1332.81005859375,Churned/Lost
C4420,"Customer C4420",511,1,472.2799987792969,Churned/Lost
C7115,"Customer C7115",190,1,1372.6400146484375,Potential/Standard
C6807,"Customer C6807",176,2,2076.919921875,Potential/Standard
C4862,"Customer C4862",732,1,2125.679931640625,"At Risk (High Value)"
C2255,"Customer C2255",322,1,3260.800048828125,"At Risk (High Value)"
C4369,"Customer C4369",240,1,902.4600219726562,Potential/Standard
C1814,"Customer C1814",576,1,226.25999450683594,Churned/Lost
C8788,"Customer C8788",431,1,877.260009765625,Churned/Lost
C3761,"Customer C3761",232,2,863.8399963378906,Potential/Standard
C2659,"Customer C2659",697,1,563.530029296875,Churned/Lost
C4055,"Customer C4055",870,1,534.1199951171875,Churned/Lost
C6270,"Customer C6270",350,1,2320.169921875,"At Risk (High Value)"
C5457,"Customer C5457",534,1,374.4200134277344,Churned/Lost
C2882,"Customer C2882",78,1,114.54000091552734,Potential/Standard
C6426,"Customer C6426",99,1,2232.949951171875,Potential/Standard
C7600,"Customer C7600",408,1,894.52001953125,Churned/Lost
C4731,"Customer C4731",55,1,4316.97021484375,Potential/Standard
C8199,"Customer C8199",459,1,154.32000732421875,Churned/Lost
C4991,"Customer C4991",633,2,3930.1299438476562,"At Risk (High Value)"
C1972,"Customer C1972",707,1,717.9400024414062,Churned/Lost
C8799,"Customer C8799",834,1,4573.43994140625,"At Risk (High Value)"
C6200,"Customer C6200",877,1,1143.050048828125,Churned/Lost
C5983,"Customer C5983",754,1,2954.639892578125,"At Risk (High Value)"
C6809,"Customer C6809",252,1,531.5399780273438,Potential/Standard
C9553,"Customer C9553",240,1,3155.340087890625,"At Risk (High Value)"
C7345,"Customer C7345",158,1,95.69999694824219,Potential/Standard
C1763,"Customer C1763",766,1,1026.9599609375,Churned/Lost
C2830,"Customer C2830",712,1,4148.16015625,"At Risk (High Value)"
C7046,"Customer C7046",382,1,5192.669921875,"At Risk (High Value)"
C1254,"Customer C1254",169,1,518.739990234375,Potential/Standard
C1857,"Customer C1857",435,1,3752.8798828125,"At Risk (High Value)"
C3513,"Customer C3513",422,1,4418.81982421875,"At Risk (High Value)"
C9670,"Customer C9670",54,1,580.1799926757812,Potential/Standard
C7175,"Customer C7175",415,1,2163.75,"At Risk (High Value)"
C7537,"Customer C7537",650,1,2004.9000244140625,"At Risk (High Value)"
C7866,"Customer C7866",355,1,435.3900146484375,Potential/Standard
C8663,"Customer C8663",34,1,2704.56005859375,Potential/Standard
C3103,"Customer C3103",136,1,2814,Potential/Standard
C9976,"Customer C9976",378,1,1980.719970703125,Churned/Lost
C7629,"Customer C7629",629,1,543.0800170898438,Churned/Lost
C1486,"Customer C1486",733,1,391.3500061035156,Churned/Lost
C5253,"Customer C5253",79,1,2269.97998046875,Potential/Standard
C2950,"Customer C2950",591,1,757.239990234375,Churned/Lost
C4162,"Customer C4162",491,1,543.760009765625,Churned/Lost
C4204,"Customer C4204",325,1,2301.25,"At Risk (High Value)"
C6059,"Customer C6059",278,1,1519.6500244140625,Potential/Standard
C2422,"Customer C2422",301,1,5017.8798828125,"At Risk (High Value)"
C7729,"Customer C7729",232,1,4573.52001953125,"At Risk (High Value)"
C9367,"Customer C9367",388,1,77.77999877929688,Churned/Lost
C1578,"Customer C1578",64,1,502.0400085449219,Potential/Standard
C4542,"Customer C4542",125,1,2496.419921875,Potential/Standard
C8755,"Customer C8755",340,1,193.1300048828125,Potential/Standard
C1472,"Customer C1472",781,1,1478.4000244140625,Churned/Lost
C3073,"Customer C3073",291,1,634.0499877929688,Potential/Standard
C8383,"Customer C8383",351,1,1704.9000244140625,Potential/Standard
C1956,"Customer C1956",560,1,1779.1800537109375,Churned/Lost
C6301,"Customer C6301",423,1,291.9700012207031,Churned/Lost
C2621,"Customer C2621",149,1,1481.0400390625,Potential/Standard
C1754,"Customer C1754",869,1,852.6400146484375,Churned/Lost
C3813,"Customer C3813",85,1,5210.9599609375,Potential/Standard
C9267,"Customer C9267",576,1,1228.1700439453125,Churned/Lost
C2327,"Customer C2327",252,1,3507.280029296875,"At Risk (High Value)"
C1314,"Customer C1314",560,1,3352.320068359375,"At Risk (High Value)"
C1889,"Customer C1889",702,1,2472.9599609375,"At Risk (High Value)"
C6551,"Customer C6551",899,1,793.7999877929688,Churned/Lost
C7143,"Customer C7143",667,1,1940.719970703125,Churned/Lost
C5363,"Customer C5363",410,1,4382.490234375,"At Risk (High Value)"
C5730,"Customer C5730",694,1,4235.52001953125,"At Risk (High Value)"
C5550,"Customer C5550",55,1,2732.9599609375,Potential/Standard
C6979,"Customer C6979",435,1,99.69999694824219,Churned/Lost
C1882,"Customer C1882",585,1,609.5999755859375,Churned/Lost
C7325,"Customer C7325",99,1,1899.5999755859375,Potential/Standard
C4555,"Customer C4555",116,1,808.0800170898438,Potential/Standard
C2231,"Customer C2231",485,1,3491.199951171875,"At Risk (High Value)"
C6997,"Customer C6997",235,1,2680.75,"At Risk (High Value)"
C5781,"Customer C5781",460,1,621.4000244140625,Churned/Lost
C8244,"Customer C8244",207,1,2856.840087890625,"At Risk (High Value)"
C2062,"Customer C2062",686,1,1791.6800537109375,Churned/Lost
C8254,"Customer C8254",414,1,1011.9199829101562,Churned/Lost
C3635,"Customer C3635",371,1,583.8900146484375,Churned/Lost
C4681,"Customer C4681",789,1,4675.3798828125,"At Risk (High Value)"
C9032,"Customer C9032",531,1,3558.64990234375,"At Risk (High Value)"
C3924,"Customer C3924",340,1,73.2300033569336,Potential/Standard
C4649,"Customer C4649",402,1,621.010009765625,Churned/Lost
C8318,"Customer C8318",875,1,5394.89990234375,"At Risk (High Value)"
C4601,"Customer C4601",883,1,1496.760009765625,Churned/Lost
C1108,"Customer C1108",106,1,2359.39990234375,Potential/Standard
C9164,"Customer C9164",862,1,115.70999908447266,Churned/Lost
